date,AFKS,AFLT,AKRN,ALRS,AMEZ,APTK,BANE,BANEP,BLNG,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,GMKN,HYDR,IRAO,IRKT,ISKJ,KMAZ,KUBE,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MSRS,MSTT,MTLR,MTLRP,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PLZL,PMSBP,RASP,RBCM,ROSN,ROST,RTKM,RTKMP,RUGR,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKN
2013-11-14,38.299,59.51,979.9,35.484,3.187,18.88,1905.0,1271.9,2.962,45.7,278.1,874.0,3.719,0.55,0.08307,5.0,146.58,531.0,4801.0,0.5591,0.00831,5.55,19.3,52.98,77.98,2078.2,5650.0,1680.0,2.604,11.529,570.2,7.719,8704.2,0.206,14.46,0.06511,0.072,0.061,0.02328,0.03272,0.02929,0.8572,1.2,143.6,63.1,37.54,320.03,278.94,25.5,19.798,50.66,3.3998,416.0,0.2159,991.9,62.24,843.0,57.47,27.3,6.309,245.76,103.3,117.81,78.9,9.75,103.7,83.24,3.886,149.17,28.153,23.663,0.1023,755.0,208.12,115.65,0.00598,0.00095,0.00157
2013-11-15,38.749,59.88,974.9,35.361,3.225,18.7,1901.1,1253.9,2.999,45.68,280.4,890.0,3.602,0.58,0.08153,4.887,147.14,538.0,4778.0,0.5601,0.00819,5.458,19.7,51.42,78.0,2071.0,5694.7,1653.0,2.58,11.512,560.0,7.746,8724.9,0.2104,14.48,0.0628,0.07379,0.06,0.0227,0.03345,0.0288,0.8526,1.23,144.0,70.5,39.51,326.35,277.31,26.1,20.16,50.89,3.345,412.63,0.2235,977.3,62.05,838.4,54.55,27.62,6.27,244.2,102.7,117.0,78.5,9.79,103.69,83.09,3.88,148.74,28.13,23.815,0.1024,752.0,208.24,115.94,0.00603,0.00095,0.0015
2013-11-18,39.194,59.81,974.4,35.51,3.218,19.21,1899.0,1263.1,3.009,45.8,292.5,923.0,3.84,0.59,0.08177,4.983,149.64,533.8,4830.0,0.5611,0.00826,5.56,19.65,51.4,77.99,2092.0,5644.9,1662.0,2.588,11.401,557.9,7.822,8830.0,0.2079,14.41,0.06219,0.073,0.062,0.02227,0.03249,0.02985,0.8574,1.242,141.47,74.9,41.0,329.03,280.5,25.75,20.162,52.19,3.3014,410.2,0.225,988.1,62.55,835.4,55.0,27.83,6.527,244.92,101.9,116.8,78.29,9.99,105.5,83.89,3.8,148.2,28.36,24.145,0.1039,753.4,211.7,117.31,0.0061,0.00096,0.00148
2013-11-19,39.0,58.68,970.2,35.75,3.232,19.5,1920.0,1308.9,3.002,46.0,299.0,903.0,3.829,0.5979,0.07981,4.9,148.85,524.8,4873.0,0.56,0.008,5.501,19.398,50.5,77.0,2087.0,5628.0,1670.0,2.6,11.289,560.0,7.893,8792.6,0.205,14.28,0.06089,0.07301,0.062,0.02205,0.03181,0.02869,0.857,1.2514,141.0,71.0,41.15,329.5,279.5,25.75,19.95,52.25,3.3446,406.96,0.2152,996.1,61.88,833.4,55.0,27.6,6.5,244.9,102.8,117.13,77.58,9.99,106.19,84.55,3.85,148.1,28.55,24.199,0.1044,760.7,211.99,119.38,0.0061,0.00094,0.00154
2013-11-20,39.05,57.6,965.0,35.648,,19.52,1882.2,1304.4,2.981,45.63,308.8,928.0,3.77,0.595,0.0823,4.85,150.3,518.0,4875.0,0.5609,0.00777,5.43,18.7,50.34,77.95,2084.1,5630.0,1680.0,2.56,11.248,556.0,8.06,8809.9,0.2056,14.0,0.05877,,0.05995,0.022,0.03193,0.02799,0.8426,1.2569,139.0,71.5,40.3,321.5,283.5,25.647,20.047,54.24,3.2701,408.0,0.2164,978.5,61.7,832.0,54.5,27.35,6.41,244.9,102.2,115.69,76.94,9.9,106.0,85.35,3.69,148.26,28.21,24.103,0.1038,760.0,208.69,118.25,0.00608,0.00089,0.00147
2013-11-21,39.092,57.78,962.0,35.399,3.227,19.59,1908.6,1305.5,2.953,45.2,304.1,949.0,,0.55,0.08295,4.811,148.23,518.0,4865.0,0.5577,0.00793,5.499,18.94,49.21,77.21,2066.4,5645.0,1680.3,2.445,11.2,555.0,7.88,8763.0,0.203,13.8,0.05888,0.073,0.05843,0.02132,0.03107,0.027,0.8341,1.2148,138.5,71.8,40.0,314.56,279.46,25.998,20.002,53.32,3.1974,408.43,0.214,980.5,61.71,825.5,54.15,26.78,6.32,242.2,103.0,110.62,74.31,9.49,104.78,84.97,3.602,147.12,28.0,24.002,0.1038,760.0,208.5,119.49,0.00606,0.00088,0.00145
2013-11-22,39.299,58.29,967.8,35.38,3.233,19.4,1919.4,1343.8,2.948,45.34,304.0,1050.0,3.819,0.59,0.08338,4.7,149.59,515.0,4876.0,0.5778,0.00788,5.53,18.893,49.73,77.83,2084.3,5649.9,1680.0,2.33,11.179,560.0,7.952,8821.0,0.2061,13.79,0.06095,0.073,0.05899,0.02112,0.03099,0.02669,0.8432,1.2402,139.79,69.3,39.89,317.99,281.0,,20.051,53.06,3.022,402.02,0.2141,962.5,63.06,821.7,54.01,26.78,6.299,246.66,104.0,112.0,74.48,9.78,105.1,85.55,3.645,148.63,28.265,24.19,0.1038,781.4,213.41,119.32,0.00603,0.00094,0.00149
2013-11-25,39.449,58.26,971.9,35.056,3.2,19.4,1908.0,1340.0,2.684,45.03,303.8,1022.0,3.6,0.55,0.08199,4.687,147.93,519.9,4914.0,0.571,0.00758,5.584,18.499,48.01,77.99,2080.2,5625.0,1672.0,2.363,11.05,548.0,8.082,9045.0,0.2065,13.31,0.06,,0.058,0.02123,0.03128,0.0277,0.8353,1.231,139.98,67.1,39.8,314.0,283.96,25.8,20.093,54.5,3.005,402.0,0.212,974.0,62.67,821.9,53.51,26.34,6.259,244.6,104.3,111.34,72.89,9.81,105.31,85.6,3.6,147.8,28.12,24.599,0.1037,785.0,211.01,119.53,0.00599,0.00091,0.00147
2013-11-26,39.75,57.57,962.6,34.959,3.2,20.8,1915.9,1369.7,2.642,46.98,299.9,999.0,3.6,0.5816,0.082,4.567,143.28,526.7,4952.0,0.56,0.007,5.439,18.494,44.67,77.98,2070.1,5653.6,1660.1,2.249,11.0,546.0,7.91,9012.6,0.2098,13.53,0.059,,0.05731,0.02077,0.0315,0.0275,0.81,1.182,140.6,65.6,38.96,318.05,297.68,25.5,19.999,53.93,3.0181,401.23,0.2055,967.7,64.0,821.1,54.2,25.9,6.16,240.77,102.9,107.2,72.45,9.55,103.02,85.16,3.7,148.16,27.552,23.922,0.1019,794.9,207.99,119.21,0.00596,0.00091,0.00146
2013-11-27,39.2,57.19,957.0,34.1,3.298,21.49,1901.1,1342.0,2.466,46.21,296.8,1044.0,3.59,0.572,0.0809,4.378,142.01,520.2,4940.0,0.5635,0.0071,5.461,18.45,43.6,78.0,2054.1,5662.1,1665.0,2.28,10.85,552.2,7.843,9156.0,0.21,13.51,0.05951,0.0703,0.05712,0.02193,0.0317,0.02735,0.8263,1.1901,140.0,62.5,37.47,310.2,289.3,25.312,19.948,53.58,3.027,395.57,0.2213,956.3,63.84,806.9,54.4,25.28,6.249,237.5,104.0,105.98,71.91,,102.77,85.15,3.7,147.49,27.711,23.607,,780.2,204.48,119.0,0.0058,0.0009,0.00142
2013-11-28,39.28,58.44,970.0,34.25,3.228,19.97,1906.0,1357.0,2.33,45.69,300.6,990.0,3.6,0.5432,0.08026,4.26,142.38,526.8,4978.0,0.5625,0.00735,5.45,18.949,45.98,77.96,2050.1,5772.0,1699.9,2.251,11.0,564.0,7.869,9172.0,0.2129,13.4,0.06,0.0695,0.05619,0.02093,0.03099,0.0276,0.8075,1.2,139.99,60.4,35.77,310.5,294.99,25.31,19.949,54.02,3.1775,399.49,0.2184,966.0,64.0,805.1,52.99,25.08,6.098,238.43,104.0,107.17,71.9,9.5,102.69,85.17,,147.61,27.642,23.699,0.1017,787.0,205.08,118.7,0.00585,0.0009,0.00142
2013-11-29,39.15,60.42,979.6,34.914,3.12,20.0,1908.7,1352.0,2.545,45.45,301.9,920.0,3.572,0.5789,0.07975,4.206,143.1,527.3,4984.0,0.571,0.00779,5.475,18.75,47.38,77.98,2042.8,5730.0,1700.0,2.33,11.002,573.0,7.74,9160.0,0.2116,14.1,0.06074,0.07049,0.058,0.02,0.03119,0.0278,0.8077,1.1987,139.98,59.3,35.3,313.05,293.99,25.31,19.95,53.75,3.0049,398.98,0.2233,963.8,63.9,810.0,,26.74,6.125,238.49,105.5,106.53,71.25,9.5,103.07,84.85,3.83,148.26,27.398,23.583,,791.1,203.09,117.39,0.00598,0.0009,0.00147
2013-12-02,39.05,62.69,965.0,35.825,3.183,20.0,1878.0,1315.6,2.551,45.16,303.7,864.0,3.626,0.5333,0.08007,4.177,141.51,510.0,5001.0,0.5679,0.008,5.474,18.299,46.36,74.0,2033.6,5710.0,1714.3,2.3,11.0,572.0,7.706,9127.8,0.2105,13.57,0.06079,0.0695,0.058,0.02028,0.03081,0.02798,0.8055,1.1661,140.2,58.0,34.3,312.12,305.59,25.55,19.851,53.76,3.065,397.74,0.2221,951.1,62.56,810.8,53.61,26.1,6.11,237.4,107.0,107.01,70.93,9.66,102.36,84.61,3.95,148.33,27.232,23.45,0.1002,780.0,205.35,115.32,0.00609,0.00088,0.00138
2013-12-03,38.454,63.12,962.5,35.289,3.143,19.88,1860.0,1310.0,2.52,42.35,298.4,850.0,3.5,0.54,0.07792,4.25,138.6,519.8,4982.0,0.5579,0.00808,5.456,19.2,49.98,72.5,2000.1,5686.9,1680.1,2.249,10.904,563.9,7.619,8950.0,0.2064,13.1,0.0598,0.06802,0.0578,0.02045,0.03073,0.02713,0.791,1.152,135.6,59.3,33.81,309.06,300.0,25.726,19.701,52.08,2.89,391.73,0.2148,931.6,60.87,802.0,52.26,25.25,5.818,233.52,108.7,106.5,71.0,9.6,100.24,82.77,3.917,149.27,26.81,23.153,0.0981,760.0,198.72,115.0,0.0061,0.00087,0.00143
2013-12-04,39.308,67.46,968.8,35.049,3.333,19.7,1844.7,1310.0,2.444,41.2,295.5,888.0,3.699,0.5799,0.0825,4.289,136.26,520.6,4969.0,0.5542,0.00844,5.472,20.08,54.73,72.47,1982.5,5650.0,1615.0,2.27,11.15,555.7,7.464,8640.0,0.2122,13.61,0.0612,0.0695,0.05787,0.02157,0.03079,0.02759,0.8081,1.1554,132.5,61.1,34.14,308.28,290.0,25.515,19.75,51.56,2.84,390.0,0.2275,941.1,61.1,790.0,54.41,25.6,5.811,235.8,,106.5,71.0,9.65,98.95,82.0,3.89,148.99,27.187,23.45,0.1032,752.7,199.29,114.3,0.00611,0.00089,0.00136
2013-12-05,39.577,66.72,964.0,35.123,3.33,19.2,1840.0,1310.0,2.592,41.5,299.1,855.0,3.596,0.5047,0.08454,4.32,135.25,554.1,5016.0,0.5589,0.0089,5.459,20.14,54.0,73.06,1961.1,5570.1,1600.0,2.352,11.0,558.0,7.51,8567.0,0.2141,15.1,0.0641,0.06999,0.06202,0.02264,0.03118,0.02798,0.857,1.165,135.7,59.5,33.99,305.0,283.0,25.51,19.794,51.58,2.733,388.63,0.241,931.2,61.01,788.2,55.0,25.93,5.818,232.39,108.0,106.21,72.53,9.65,98.25,80.15,3.905,147.75,26.727,22.996,0.101,752.6,196.74,112.29,0.0062,0.00094,0.0014
2013-12-06,39.541,68.8,963.4,35.445,3.297,19.35,1887.3,1315.1,2.55,41.3,301.7,855.0,3.685,0.5353,0.0845,4.47,137.48,558.0,5075.0,0.5615,0.00917,5.496,19.589,51.1,75.47,1970.0,5600.0,1638.6,2.399,11.15,561.0,7.611,8718.9,0.2268,15.13,0.06929,,0.0635,0.0238,0.03138,0.0285,0.9,1.2035,136.11,60.3,33.68,317.53,289.93,25.963,19.879,52.54,2.885,399.47,0.2491,943.6,61.3,790.0,54.49,26.97,5.82,235.16,105.8,106.1,73.5,9.56,99.9,81.09,2.908,148.39,26.9,23.102,0.102,764.0,196.5,114.95,0.00645,0.00102,0.0014
2013-12-09,39.6,72.48,970.0,35.029,3.328,19.49,1877.4,1363.8,2.53,41.9,302.1,896.0,3.6,0.5,0.0836,4.35,138.43,567.1,5088.0,0.561,0.00887,5.452,19.768,50.27,75.48,1994.6,5563.2,1595.7,2.501,10.85,565.9,7.601,9007.2,0.2267,15.18,0.069,0.07,0.065,0.0238,0.03178,0.0294,0.92,1.2511,137.59,61.0,33.91,324.83,291.04,25.9,19.996,52.75,2.8601,414.01,0.255,951.8,61.3,789.5,55.0,27.24,5.796,236.01,104.8,106.24,72.89,9.99,101.0,81.35,2.229,147.77,27.332,23.605,0.1015,779.1,199.28,116.2,0.00656,0.00101,0.00151
2013-12-10,39.6,74.1,980.0,34.831,3.189,19.53,1864.5,1354.7,2.502,42.59,299.6,900.0,3.6,0.5198,0.08319,4.28,137.61,561.0,5073.0,0.56,0.00866,5.45,19.501,50.5,76.96,1999.7,5565.0,1615.0,2.55,11.0,556.8,7.572,9040.0,0.2207,15.29,0.06801,,0.065,0.02383,0.03207,0.02858,0.9061,1.25,138.03,61.0,33.2,320.61,290.16,26.0,19.975,53.07,2.8509,410.75,0.2501,943.6,61.25,789.5,55.01,27.9,5.73,234.4,105.3,110.9,73.82,9.6,100.16,81.15,2.438,147.1,27.248,24.17,0.1012,770.0,203.66,116.39,0.00647,0.00095,0.00157
2013-12-11,40.812,73.09,979.6,34.38,3.17,19.3,1863.6,1355.9,2.45,42.4,299.2,946.0,3.668,0.5297,0.08287,4.37,137.04,564.8,5039.0,0.5591,0.0086,5.425,19.545,51.01,75.99,2002.5,5549.9,1614.9,2.48,11.105,557.4,7.506,9100.1,0.2204,15.22,0.06811,0.06851,0.0615,0.0237,0.03155,,0.8911,1.26,141.99,61.5,32.99,322.47,287.55,26.0,19.919,52.93,2.81,405.09,0.2513,940.2,61.2,789.0,,27.45,5.66,234.09,102.5,111.31,74.43,9.9,100.65,80.98,2.341,146.18,27.485,24.236,0.1,770.0,203.5,116.75,0.00648,0.00103,0.00155
2013-12-12,41.569,73.65,982.0,33.19,3.175,18.8,1855.0,1356.0,2.4,42.28,297.6,930.0,3.667,0.5299,0.0806,4.261,134.16,569.9,5053.0,0.5545,0.00853,5.43,19.437,53.0,75.95,1997.5,5523.0,1589.9,2.412,10.999,561.0,7.362,8970.0,0.2154,15.1,0.068,0.0695,0.06421,0.02297,0.03155,,0.866,1.27,143.0,60.3,33.18,317.01,290.17,25.849,19.85,51.71,2.76,400.98,0.2432,939.7,60.99,784.9,56.87,26.75,5.504,233.0,100.3,109.74,73.5,9.6,98.96,80.79,2.129,145.38,27.115,24.199,0.0998,780.0,201.0,116.0,0.00637,0.001,0.00155
2013-12-13,40.7,76.75,990.8,32.9,3.174,18.71,1906.0,1392.0,2.408,42.24,297.0,905.0,,0.49,0.0815,4.2,133.38,575.0,5091.0,0.558,0.00864,5.495,19.103,53.5,75.97,1998.3,5534.0,1589.3,2.446,10.905,568.0,7.408,9066.2,0.22,15.02,0.0686,0.07,0.0636,0.02258,0.03198,0.03079,0.867,1.27,144.1,60.0,33.3,319.51,292.72,26.119,19.9,52.5,2.836,400.6,0.2441,955.0,64.1,801.9,57.2,26.88,5.341,232.28,100.0,110.76,73.69,9.77,98.94,80.12,2.079,143.24,27.04,24.33,0.0972,806.4,201.34,115.9,0.00636,0.00094,0.00156
2013-12-16,41.7,79.66,1020.0,32.75,3.13,18.78,1942.2,1437.9,2.544,44.23,299.1,946.0,3.673,0.49,0.08372,4.179,136.5,565.0,5146.0,0.563,0.00932,5.45,19.714,54.9,75.96,2011.6,5564.5,1555.0,2.49,11.25,583.7,7.282,9138.5,0.2206,15.12,0.06858,0.0695,0.064,0.02261,0.0318,0.03002,0.8692,1.28,145.0,61.9,33.75,320.49,291.0,26.1,19.99,53.1,2.79,401.99,0.2483,976.9,64.25,796.3,56.96,27.4,5.42,236.1,102.1,112.2,74.3,,99.85,80.14,2.048,143.44,27.511,24.69,0.0999,830.0,203.22,116.0,0.00646,0.00094,0.00153
2013-12-17,43.35,79.24,1067.0,33.198,3.163,18.86,1940.0,1450.0,2.595,43.29,301.5,900.0,3.65,0.525,0.0835,4.033,138.55,568.0,5215.0,0.5643,0.00982,5.45,19.5,53.2,76.0,2022.3,5606.0,1580.5,2.504,11.0,581.0,7.337,9158.0,0.2179,14.96,0.06641,0.0695,0.06494,0.02349,0.03111,0.02944,0.8715,1.2903,147.01,64.1,34.6,319.64,291.58,26.1,20.139,53.69,2.8437,401.0,0.2491,970.9,67.41,793.8,57.0,27.47,5.51,236.8,101.7,112.3,73.86,9.61,100.15,79.53,2.046,143.98,27.9,25.019,0.1004,830.0,206.09,116.0,0.00642,0.00095,0.00155
2013-12-18,44.395,77.17,1074.0,34.05,3.27,18.86,2009.9,1427.0,2.6,43.5,304.5,911.0,3.65,0.5198,0.08355,3.992,139.87,568.4,5255.0,0.5642,0.00961,5.423,19.335,52.99,76.95,2018.3,5660.0,1604.7,2.57,11.0,598.5,7.373,9207.8,0.2127,15.17,0.06603,0.0695,0.06506,0.02279,0.03106,0.02898,0.86,1.335,150.94,64.5,35.58,319.02,291.87,26.15,20.093,54.78,2.85,402.0,0.248,966.5,70.3,789.0,56.99,27.64,5.428,241.66,102.3,111.35,73.85,9.58,100.18,79.71,2.083,146.0,28.252,25.322,0.099,839.2,204.54,117.2,0.00623,0.00094,0.0015
2013-12-19,44.391,78.0,1095.1,34.418,3.151,19.13,2020.1,1410.2,2.643,43.5,318.4,933.0,3.681,0.5049,0.0839,4.0,140.45,584.0,5421.0,0.5871,0.00976,5.499,19.15,52.0,77.88,2037.6,5625.1,1616.7,2.572,11.0,587.9,7.388,9085.0,0.2159,15.32,0.06534,0.06801,0.0665,0.02219,0.03122,0.0282,0.8651,1.365,144.0,66.0,37.21,324.31,293.72,26.2,20.24,55.32,2.973,401.0,0.2472,976.8,71.26,788.0,57.0,27.75,5.518,244.52,102.8,112.4,74.1,9.98,101.78,80.06,2.044,147.2,28.291,25.415,,855.0,209.03,116.99,0.00632,0.00098,0.0015
2013-12-20,44.049,79.23,1111.3,34.63,3.21,19.28,2001.1,1390.1,2.6,41.72,315.0,968.0,3.774,0.5149,0.0883,3.95,141.5,582.0,5371.0,0.5885,0.01,5.474,19.34,50.45,78.5,2033.0,5600.0,1615.7,2.583,11.0,577.9,7.4,8960.0,0.21,15.28,0.067,0.069,0.0666,0.02205,0.03144,0.02819,0.878,1.3533,141.0,66.9,36.5,324.2,291.01,26.3,20.062,54.6,2.84,399.3,0.2532,966.6,70.4,795.3,56.7,27.61,5.478,243.58,100.0,111.6,73.2,,102.2,80.57,2.04,145.8,28.031,25.749,0.0999,855.0,207.93,116.67,0.00645,0.00099,0.00156
2013-12-23,45.5,81.56,1161.2,34.077,3.299,19.38,1989.9,1416.5,2.678,43.17,315.1,988.0,3.576,,0.09194,3.941,141.64,576.5,5363.0,0.5879,0.01003,5.609,18.999,50.1,77.9,2025.8,5580.0,1611.8,2.583,11.18,611.9,7.478,9148.0,0.2205,15.51,0.06885,0.07422,0.064,0.02229,0.0325,0.02987,0.8819,1.3676,142.94,68.2,37.13,329.49,298.0,26.198,20.2,54.21,2.8425,404.0,0.2598,991.9,70.9,789.0,57.3,27.96,5.638,248.25,102.3,112.23,72.79,9.9,102.45,81.05,1.9,148.9,28.279,25.975,0.0992,860.9,210.98,119.49,0.00647,0.00099,0.00155
2013-12-24,45.8,85.0,1126.9,34.382,3.214,19.37,1981.1,1408.4,2.602,42.5,314.9,1001.0,3.62,0.4813,0.08989,3.88,141.66,581.0,5376.0,0.587,0.00987,5.615,19.009,49.97,74.89,2014.8,5607.0,1596.7,2.55,11.2,601.6,7.438,9231.0,0.22,15.67,0.0674,0.07,0.06499,0.02305,0.03243,0.02989,0.887,1.3699,139.0,69.1,37.23,329.06,293.99,26.3,20.3,54.7,2.8665,405.97,0.2601,975.2,70.72,779.7,57.3,29.62,5.955,248.01,102.8,111.89,72.56,9.87,101.96,80.58,2.05,148.11,28.167,25.821,0.1,863.8,209.88,117.97,0.0064,0.001,0.00151
2013-12-25,45.049,85.05,1133.0,34.549,3.27,19.68,1991.6,1414.6,2.567,42.09,314.1,1001.0,3.65,0.4801,0.08982,3.926,140.77,576.8,5402.0,0.5856,0.00983,5.6,19.007,49.54,74.9,2006.5,5640.0,1613.1,2.61,11.3,594.4,7.419,9182.1,0.2206,15.71,0.06662,0.07421,0.06477,0.02312,0.03156,0.02929,0.881,1.35,138.0,67.9,37.16,325.28,293.2,26.45,20.449,54.82,2.881,402.5,0.2573,959.6,70.75,782.4,57.08,31.11,5.978,248.67,101.8,111.97,72.91,9.7,101.62,80.33,2.58,147.14,28.204,25.698,0.0995,842.1,209.99,119.0,0.00634,0.00098,0.0015
2013-12-26,44.8,84.54,1126.9,34.906,3.304,19.45,2003.1,1410.3,2.646,41.94,315.0,970.0,3.767,0.476,0.09018,3.95,140.43,571.4,5364.0,0.5716,0.00976,5.613,19.331,51.85,73.2,2016.2,5640.0,1636.7,2.58,11.45,602.9,7.298,9130.0,0.22,15.61,0.06714,,0.0638,0.02303,0.03153,0.0285,0.8748,1.3938,139.26,65.5,36.46,327.6,293.42,26.39,20.63,54.17,3.0,404.3,0.2534,959.9,69.81,778.0,56.75,32.19,5.857,248.0,102.0,110.6,73.0,9.59,101.95,80.11,3.112,147.82,28.234,25.699,0.103,826.0,208.45,119.19,0.00631,0.00098,0.00152
2013-12-27,45.009,82.5,1123.7,34.8,3.26,19.3,1985.2,1415.0,2.58,41.6,315.0,957.0,3.951,0.47,0.08955,3.912,139.01,581.0,5406.0,0.5696,0.00976,5.748,19.339,51.23,76.0,2007.3,5594.0,1630.0,2.46,11.19,606.7,7.328,9137.0,0.2197,15.42,0.0671,,0.06251,0.02279,0.03153,0.02878,0.8718,1.425,133.8,64.9,35.57,326.1,294.4,26.499,20.4,54.38,2.9338,399.0,0.2519,968.0,70.3,779.7,56.52,30.94,5.747,247.94,100.6,110.15,73.46,9.9,100.68,79.55,3.71,147.36,28.091,25.928,0.0998,840.0,206.2,120.89,0.00654,0.001,0.00152
2013-12-30,44.8,83.7,1124.0,35.67,3.301,19.38,2000.0,1430.1,2.501,42.0,319.5,965.0,3.93,0.4968,0.09016,3.9,138.75,583.8,5399.0,0.5675,0.01,5.613,19.464,51.72,77.9,2039.7,5590.0,1655.0,2.32,11.374,610.8,7.396,9240.0,0.2186,15.44,0.06747,0.0705,0.06377,0.02278,0.03218,0.02841,0.8746,1.3893,134.0,66.5,35.59,328.29,298.0,26.598,20.487,55.18,2.83,399.01,0.2539,950.0,70.5,778.5,56.95,30.13,5.64,251.6,101.0,110.98,74.83,9.85,101.17,80.21,4.8,147.61,28.364,25.9,0.1,860.4,208.22,121.7,0.00661,0.00098,0.00155
2014-01-06,43.899,83.24,1120.0,33.679,3.369,19.18,1974.5,1412.5,2.549,40.3,308.0,950.0,4.5,0.505,0.08902,3.88,135.47,584.9,5280.0,0.5606,0.00973,5.68,19.099,50.28,75.0,1990.2,5600.0,1618.0,2.4,11.449,585.0,7.264,8956.9,0.2185,15.42,0.0672,0.0695,0.06569,0.0229,0.03199,0.02807,0.8693,1.393,131.8,64.7,34.7,315.02,306.21,26.4,20.279,53.26,2.7601,393.11,0.2536,936.5,67.7,781.0,56.39,30.33,5.495,243.01,104.2,110.29,73.14,9.98,98.91,79.5,5.03,147.79,27.455,25.298,0.1,816.3,200.4,116.75,0.00645,0.00098,0.0015
2014-01-08,44.8,83.41,1094.3,33.076,3.322,19.2,1989.4,1417.0,2.511,40.67,302.4,968.0,4.5,,0.08939,3.933,137.33,563.0,5150.0,0.565,0.00989,5.65,19.112,50.3,,1959.1,5560.0,1612.0,2.422,11.4,598.6,7.3,9154.9,0.22,15.57,0.06877,0.06893,0.063,0.02272,0.03207,0.02809,0.8756,1.3999,133.49,65.2,34.55,314.63,307.76,26.35,20.298,53.11,2.7875,389.79,0.2582,939.0,69.37,795.7,,30.06,5.503,242.0,100.6,110.25,75.01,9.39,98.19,78.05,5.802,148.39,27.201,25.05,0.0979,809.4,197.12,116.03,0.00649,0.00099,
2014-01-09,45.6,82.9,1120.0,32.75,3.44,19.39,1983.0,1421.0,2.525,41.14,307.0,925.0,4.73,0.5124,0.0892,4.0,138.68,569.9,5140.0,0.5616,0.00992,5.66,19.294,50.86,80.99,1979.1,5550.0,1624.7,2.535,11.68,592.0,7.279,8990.5,0.2219,15.29,0.06937,0.07098,0.06311,0.02314,0.03189,0.02751,0.872,1.394,134.0,65.8,34.74,312.04,306.0,26.11,20.2,54.35,2.7569,385.7,0.262,932.5,68.44,787.7,56.65,30.0,5.509,241.97,100.3,110.65,73.44,9.32,98.0,77.86,5.28,146.79,27.57,25.131,0.098,801.0,199.11,117.21,0.0065,0.00102,0.00154
2014-01-10,45.6,82.83,1112.0,33.2,3.43,19.4,2017.9,1433.8,2.519,41.19,305.9,952.0,5.131,0.5019,0.0891,3.9,139.69,579.6,5215.0,0.5657,0.00989,5.768,19.0,51.59,79.99,1991.6,5600.0,1642.0,2.54,11.7,590.0,7.296,8450.1,0.2219,15.14,0.06977,0.06889,0.0636,0.0228,0.032,0.02758,0.8695,1.38,134.64,66.0,35.9,313.43,302.0,26.5,20.2,54.9,2.88,387.35,0.2575,936.8,68.61,788.3,57.47,30.3,5.508,242.43,99.1,110.99,73.22,9.6,99.2,78.16,4.5,146.78,27.51,25.295,0.0979,810.2,199.69,120.0,0.00639,0.00101,0.00152
2014-01-13,45.617,87.87,1114.7,33.5,3.432,19.52,2005.0,1423.1,2.5,41.69,310.9,950.0,5.05,0.4435,0.09155,3.897,139.08,557.1,5469.0,0.5721,0.00968,5.709,18.897,51.73,78.89,2001.1,5624.8,1658.5,2.566,11.757,602.2,7.338,8258.5,0.2237,14.98,0.07,0.06787,0.06467,0.02315,0.03195,0.02751,0.8733,1.3539,134.16,65.2,36.05,317.08,299.43,26.293,20.1,55.04,2.8497,396.8,0.2575,931.0,70.6,788.0,57.51,30.46,5.756,240.79,98.5,111.92,73.35,9.6,100.25,79.35,4.248,147.41,27.975,25.827,0.0973,810.0,201.5,124.7,0.00657,0.00101,0.00153
2014-01-14,44.5,84.96,1118.7,32.648,3.374,19.38,2028.8,1427.1,2.5,42.0,311.1,949.0,5.05,0.445,0.09244,3.899,137.44,578.3,5391.0,0.5675,0.00945,5.727,18.692,51.0,77.98,1980.0,5623.9,1635.4,2.599,11.75,609.5,7.359,8414.0,0.22,14.63,0.07022,0.06959,0.064,0.02298,0.032,0.02751,0.8673,1.298,133.0,64.8,36.24,314.51,298.99,26.125,20.0,54.55,2.8799,399.0,0.2583,954.1,72.05,786.0,,31.73,5.649,242.24,100.6,111.55,73.83,9.47,99.24,78.26,4.048,147.18,27.935,25.85,0.0998,805.0,197.2,125.65,0.00657,0.00098,0.0015
2014-01-15,44.0,83.9,1120.0,32.267,3.375,19.36,2100.0,1441.9,2.513,42.85,309.5,993.0,5.3,0.4498,0.09229,3.897,137.44,580.0,5438.0,0.5715,0.0097,5.71,18.375,51.79,77.78,1999.9,5614.0,1641.8,2.634,11.905,615.0,7.474,8902.9,0.2212,14.65,0.07045,0.06969,0.0641,0.023,0.0316,0.02776,0.8895,1.3022,132.8,65.7,36.15,317.95,294.99,26.236,20.0,54.98,2.8725,400.4,0.2584,1005.0,72.5,806.6,56.52,31.9,5.649,246.36,99.8,111.9,74.59,9.55,100.77,79.19,4.195,146.64,28.15,25.974,0.1,805.0,198.41,126.74,0.00684,0.00097,0.00152
